farm_id,month,crop_yield_kg,fertilizer_used_kg,pesticide_cost,revenue_generated,yield_category,zone,crop_type,acreage,soil_type,installed_guardneer,install_date,farmer_name,farmer_phone,govt_subsidy_eligible,ph_level,salinity_ppm,EC,moisture_percent,organic_matter_percent,yield_per_acre,guardneer_effectiveness_score,profit_per_acre,liters_per_day_per_acre,irrigation_need_gap,reliability_score,soil_health_index
FARM_0639,2024-06-01,5639,11.1,396.08,58015.91,Medium,Jalgoan,Wheat,5.6,Clay,Yes,2024-03-23,Farmer_0639,9792985442,Yes,6.65,607,1334,15.3,3.75,1006.9642857142858,1.0082254468864629,10359.98392857143,1992.9807692307693,39.30769230769231,86.65785714285714,-144.855
FARM_0640,2024-01-01,1908,11.2,678.98,16530.15,Medium,Satara,Soybean,1.8,Black,No,2024-02-05,Farmer_0640,9150643890,No,6.88,660,1136,29.7,3.88,1060.0,,9183.416666666668,1791.9658119658118,14.461538461538462,,-154.95600000000002
FARM_0640,2024-02-01,1733,15.2,432.7,17837.26,Medium,Satara,Soybean,1.8,Black,No,2024-02-05,Farmer_0640,9150643890,No,6.86,392,527,21.9,3.14,962.7777777777776,,9909.588888888888,1791.9658119658118,14.461538461538462,,-77.898
FARM_0640,2024-03-01,1648,11.6,728.92,16765.95,Medium,Satara,Soybean,1.8,Black,No,2024-02-05,Farmer_0640,9150643890,No,6.94,433,1039,16.6,3.79,915.5555555555557,,9314.416666666666,1791.9658119658118,14.461538461538462,,-92.12299999999999
FARM_0640,2024-04-01,1788,16.4,746.16,14942.04,Medium,Satara,Soybean,1.8,Black,No,2024-02-05,Farmer_0640,9150643890,No,6.77,526,909,21.6,1.83,993.3333333333331,,8301.133333333333,1791.9658119658118,14.461538461538462,,-118.61099999999999
FARM_0640,2024-05-01,1564,9.9,754.06,10258.48,Medium,Satara,Soybean,1.8,Black,No,2024-02-05,Farmer_0640,9150643890,No,7.42,664,876,25.1,2.66,868.8888888888889,,5699.155555555555,1791.9658119658118,14.461538461538462,,-158.362
FARM_0640,2024-06-01,1647,19.3,861.35,18355.87,Medium,Satara,Soybean,1.8,Black,No,2024-02-05,Farmer_0640,9150643890,No,7.06,478,892,28.3,2.86,915.0,,10197.705555555554,1791.9658119658118,14.461538461538462,,-101.22199999999998
FARM_0641,2024-01-01,5291,18.2,326.45,32433.04,Medium,Jalgoan,Tomato,5.9,Loamy,Yes,2024-03-11,Farmer_0641,9325460411,Yes,7.33,595,908,15.9,2.12,896.7796610169491,0.9963719956158033,5497.125423728813,1499.4114360216056,3.4725274725274726,88.71684065934066,-141.504
FARM_0641,2024-02-01,5393,17.4,259.84,64344.68,Medium,Jalgoan,Tomato,5.9,Loamy,Yes,2024-03-11,Farmer_0641,9325460411,Yes,7.1,259,532,17.6,3.92,914.0677966101696,1.015580074155363,10905.877966101694,1499.4114360216056,3.4725274725274726,88.71684065934066,-39.483999999999995
FARM_0641,2024-03-01,5424,10.9,739.09,33950.55,Medium,Jalgoan,Tomato,5.9,Loamy,Yes,2024-03-11,Farmer_0641,9325460411,Yes,6.82,515,610,29.1,1.53,919.322033898305,1.0214178235154254,5754.330508474576,1499.4114360216056,3.4725274725274726,88.71684065934066,-112.401
FARM_0641,2024-04-01,5389,18.1,335.7,54882.38,Medium,Jalgoan,Tomato,5.9,Loamy,Yes,2024-03-11,Farmer_0641,9325460411,Yes,7.22,600,807,22.3,1.91,913.3898305084746,1.0148268161734195,9302.098305084744,1499.4114360216056,3.4725274725274726,88.71684065934066,-140.507
FARM_0641,2024-05-01,5181,16.8,390.05,41732.1,Medium,Jalgoan,Tomato,5.9,Loamy,Yes,2024-03-11,Farmer_0641,9325460411,Yes,6.21,575,862,17.3,1.62,878.1355932203389,0.975657401112356,7073.237288135592,1499.4114360216056,3.4725274725274726,88.71684065934066,-135.09400000000002
FARM_0641,2024-06-01,5302,14.8,427.97,43836.56,Medium,Jalgoan,Tomato,5.9,Loamy,Yes,2024-03-11,Farmer_0641,9325460411,Yes,7.07,365,894,19.5,2.11,898.6440677966101,0.9984434550661476,7429.925423728812,1499.4114360216056,3.4725274725274726,88.71684065934066,-71.06700000000001
FARM_0642,2024-01-01,3913,9.0,462.69,33441.52,Medium,Jalgoan,Tomato,4.4,Loamy,No,2024-02-13,Farmer_0642,9189234334,Yes,7.22,902,860,26.9,1.7,889.3181818181818,,7600.345454545453,1501.9842657342656,-8.73076923076832,,-229.33
FARM_0642,2024-02-01,4005,14.5,497.94,43011.58,Medium,Jalgoan,Tomato,4.4,Loamy,No,2024-02-13,Farmer_0642,9189234334,Yes,6.75,628,1037,29.3,1.87,910.2272727272726,,9775.35909090909,1501.9842657342656,-8.73076923076832,,-146.119
FARM_0642,2024-03-01,3952,12.6,718.06,46624.34,Medium,Jalgoan,Tomato,4.4,Loamy,No,2024-02-13,Farmer_0642,9189234334,Yes,7.19,1011,706,15.3,1.63,898.1818181818181,,10596.440909090908,1501.9842657342656,-8.73076923076832,,-266.69100000000003
FARM_0642,2024-04-01,3907,14.1,989.5,30527.33,Medium,Jalgoan,Tomato,4.4,Loamy,No,2024-02-13,Farmer_0642,9189234334,Yes,7.08,832,1147,22.5,2.27,887.9545454545454,,6938.029545454545,1501.9842657342656,-8.73076923076832,,-209.91899999999998
FARM_0642,2024-05-01,3798,9.2,546.13,30492.98,Medium,Jalgoan,Tomato,4.4,Loamy,No,2024-02-13,Farmer_0642,9189234334,Yes,7.45,1033,990,24.0,2.63,863.1818181818181,,6930.222727272727,1501.9842657342656,-8.73076923076832,,-269.51099999999997
FARM_0642,2024-06-01,3868,9.5,436.89,43780.41,Medium,Jalgoan,Tomato,4.4,Loamy,No,2024-02-13,Farmer_0642,9189234334,Yes,6.89,709,680,28.6,2.09,879.090909090909,,9950.093181818182,1501.9842657342656,-8.73076923076832,,-170.63299999999998
FARM_0643,2024-01-01,6607,15.3,541.74,49117.45,Medium,Nashik,Wheat,6.5,Black,Yes,2024-03-22,Farmer_0643,9988525932,Yes,7.16,465,727,20.8,3.63,1016.4615384615385,1.0177345943618372,7556.530769230769,2002.0405748098055,-13.263736263736265,88.98574175824176,-100.09100000000001
FARM_0643,2024-02-01,6400,12.4,673.69,51868.92,Medium,Nashik,Wheat,6.5,Black,Yes,2024-03-22,Farmer_0643,9988525932,Yes,6.5,669,1134,19.1,3.84,984.6153846153846,0.98584855515601,7979.833846153846,2002.0405748098055,-13.263736263736265,88.98574175824176,-161.90800000000002
FARM_0643,2024-03-01,6465,18.6,552.25,63041.83,Medium,Nashik,Wheat,6.5,Black,Yes,2024-03-22,Farmer_0643,9988525932,Yes,7.06,609,1099,27.2,2.34,994.6153846153846,0.9958610795443134,9698.743076923078,2002.0405748098055,-13.263736263736265,88.98574175824176,-141.118
FARM_0643,2024-04-01,6474,13.9,898.05,60089.14,Medium,Nashik,Wheat,6.5,Black,Yes,2024-03-22,Farmer_0643,9988525932,Yes,7.09,784,582,23.4,3.4,996.0,0.9972474290750016,9244.483076923078,2002.0405748098055,-13.263736263736265,88.98574175824176,-194.81999999999996
FARM_0643,2024-05-01,6580,16.6,289.24,46495.77,Medium,Nashik,Wheat,6.5,Black,Yes,2024-03-22,Farmer_0643,9988525932,Yes,7.08,750,736,18.4,2.58,1012.3076923076924,1.0135755457697728,7153.195384615384,2002.0405748098055,-13.263736263736265,88.98574175824176,-186.86599999999999
FARM_0643,2024-06-01,6496,17.4,868.68,60225.36,Medium,Nashik,Wheat,6.5,Black,Yes,2024-03-22,Farmer_0643,9988525932,Yes,7.29,450,963,25.2,2.49,999.3846153846154,1.0006362834833502,9265.44,2002.0405748098055,-13.263736263736265,88.98574175824176,-94.173
FARM_0644,2024-01-01,5606,13.3,744.16,37284.88,Medium,Jalgoan,Sugarcane,4.5,Clay,Yes,2024-02-29,Farmer_0644,9551875013,Yes,7.36,800,874,26.9,3.76,1245.7777777777778,1.0391388759899984,8285.528888888888,2500.019536019536,-0.08791208791208792,90.28906593406593,-198.11200000000002
FARM_0644,2024-02-01,5485,19.5,800.12,53681.94,Medium,Jalgoan,Sugarcane,4.5,Clay,Yes,2024-02-29,Farmer_0644,9551875013,Yes,7.08,420,1049,28.0,3.37,1218.888888888889,1.0167100846958868,11929.32,2500.019536019536,-0.08791208791208792,90.28906593406593,-83.789
FARM_0644,2024-03-01,5310,12.9,729.26,52049.99,Medium,Jalgoan,Sugarcane,4.5,Clay,Yes,2024-02-29,Farmer_0644,9551875013,Yes,7.51,509,824,21.3,1.77,1180.0,0.9842717501796096,11566.664444444445,2500.019536019536,-0.08791208791208792,90.28906593406593,-113.64899999999999
FARM_0644,2024-04-01,5351,12.6,690.63,58232.2,Medium,Jalgoan,Sugarcane,4.5,Clay,Yes,2024-02-29,Farmer_0644,9551875013,Yes,7.1,673,784,20.4,3.05,1189.111111111111,0.9918715885519944,12940.488888888887,2500.019536019536,-0.08791208791208792,90.28906593406593,-162.82500000000002
FARM_0644,2024-05-01,5395,17.1,636.92,53458.28,Medium,Jalgoan,Sugarcane,4.5,Clay,Yes,2024-02-29,Farmer_0644,9551875013,Yes,7.34,699,736,21.7,2.41,1198.888888888889,1.0000275126589442,11879.617777777778,2500.019536019536,-0.08791208791208792,90.28906593406593,-170.29699999999997
FARM_0644,2024-06-01,5356,14.2,993.5,33891.32,Medium,Jalgoan,Sugarcane,4.5,Clay,Yes,2024-02-29,Farmer_0644,9551875013,Yes,6.72,757,838,20.2,3.46,1190.2222222222222,0.9927983981096024,7531.404444444444,2500.019536019536,-0.08791208791208792,90.28906593406593,-187.98199999999997
FARM_0645,2024-01-01,3750,9.9,506.43,25999.65,Medium,Mumbai,Sugarcane,3.2,Sandy,Yes,2024-03-03,Farmer_0645,9689491090,No,7.21,492,656,19.1,2.51,1171.875,0.9774944552896015,8124.890625,2502.5755494505493,-8.241758241758241,90.0742032967033,-109.207
FARM_0645,2024-02-01,3838,19.6,957.43,30767.93,Medium,Mumbai,Sugarcane,3.2,Sandy,Yes,2024-03-03,Farmer_0645,9689491090,No,6.97,572,871,24.9,3.29,1199.375,1.0004329918403976,9614.978125,2502.5755494505493,-8.241758241758241,90.0742032967033,-130.653
FARM_0645,2024-03-01,3892,17.8,701.96,23357.9,Medium,Mumbai,Sugarcane,3.2,Sandy,Yes,2024-03-03,Farmer_0645,9689491090,No,7.37,708,916,29.1,3.03,1216.25,1.014508911996568,7299.34375,2502.5755494505493,-8.241758241758241,90.0742032967033,-169.851
FARM_0645,2024-04-01,4057,17.2,797.48,36749.67,Medium,Mumbai,Sugarcane,3.2,Sandy,Yes,2024-03-03,Farmer_0645,9689491090,No,6.63,818,987,20.0,3.25,1267.8125,1.0575186680293105,11484.271875,2502.5755494505493,-8.241758241758241,90.0742032967033,-206.425
FARM_0645,2024-05-01,4079,20.0,439.06,32418.68,Medium,Mumbai,Sugarcane,3.2,Sandy,Yes,2024-03-03,Farmer_0645,9689491090,No,6.9,664,1082,27.4,3.73,1274.6875,1.0632533021670094,10130.8375,2502.5755494505493,-8.241758241758241,90.0742032967033,-157.12099999999998
FARM_0645,2024-06-01,3893,10.2,916.69,40747.76,Medium,Mumbai,Sugarcane,3.2,Sandy,Yes,2024-03-03,Farmer_0645,9689491090,No,6.96,587,987,24.8,2.48,1216.5625,1.0147695771846452,12733.675,2502.5755494505493,-8.241758241758241,90.0742032967033,-135.436
FARM_0646,2024-01-01,2349,8.6,603.97,23940.04,Medium,Nashik,Sugarcane,1.9,Sandy,No,2024-01-05,Farmer_0646,9468870455,No,6.74,312,852,27.2,3.36,1236.3157894736842,,12600.02105263158,2504.3001735107,-8.17032967032967,,-51.71199999999999
FARM_0646,2024-02-01,2326,14.5,733.32,25370.25,Medium,Nashik,Sugarcane,1.9,Sandy,No,2024-01-05,Farmer_0646,9468870455,No,7.51,606,819,21.5,2.64,1224.2105263157896,,13352.763157894737,2504.3001735107,-8.17032967032967,,-142.408
FARM_0646,2024-03-01,2382,10.0,416.71,14911.5,Medium,Nashik,Sugarcane,1.9,Sandy,No,2024-01-05,Farmer_0646,9468870455,No,7.06,796,918,23.3,3.39,1253.6842105263158,,7848.157894736842,2504.3001735107,-8.17032967032967,,-198.463
FARM_0646,2024-04-01,2242,12.4,503.93,24284.5,Medium,Nashik,Sugarcane,1.9,Sandy,No,2024-01-05,Farmer_0646,9468870455,No,7.19,581,686,18.5,3.96,1180.0,,12781.315789473683,2504.3001735107,-8.17032967032967,,-135.712
FARM_0646,2024-05-01,2199,15.8,242.23,15572.5,Medium,Nashik,Sugarcane,1.9,Sandy,No,2024-01-05,Farmer_0646,9468870455,No,7.61,678,661,20.0,3.25,1157.3684210526317,,8196.052631578948,2504.3001735107,-8.17032967032967,,-164.425
FARM_0646,2024-06-01,2474,15.5,713.09,26335.25,Medium,Nashik,Sugarcane,1.9,Sandy,No,2024-01-05,Farmer_0646,9468870455,No,6.65,878,298,23.9,3.42,1302.1052631578948,,13860.657894736843,2504.3001735107,-8.17032967032967,,-222.81399999999996
FARM_0647,2024-01-01,3575,16.2,970.71,26064.54,Medium,Jalgoan,Tomato,3.8,Black,Yes,2024-03-27,Farmer_0647,9302933348,No,7.04,573,1228,19.9,2.52,940.7894736842104,1.045269341062098,6859.089473684211,1500.506072874494,-1.9230769230769231,89.8642032967033,-133.184
FARM_0647,2024-02-01,3352,14.6,681.41,40196.81,Medium,Jalgoan,Tomato,3.8,Black,Yes,2024-03-27,Farmer_0647,9302933348,No,7.21,626,849,22.3,2.05,882.1052631578948,0.9800679248224202,10578.107894736842,1500.506072874494,-1.9230769230769231,89.8642032967033,-148.265
FARM_0647,2024-03-01,3431,12.2,620.71,25364.6,Medium,Jalgoan,Tomato,3.8,Black,Yes,2024-03-27,Farmer_0647,9302933348,No,6.83,601,995,23.7,3.99,902.8947368421052,1.003166184387149,6674.894736842105,1500.506072874494,-1.9230769230769231,89.8642032967033,-139.623
FARM_0647,2024-04-01,3277,8.6,658.05,26265.57,Medium,Jalgoan,Tomato,3.8,Black,Yes,2024-03-27,Farmer_0647,9302933348,No,7.45,736,705,23.7,3.94,862.3684210526317,0.958139197387551,6911.992105263158,1500.506072874494,-1.9230769230769231,89.8642032967033,-180.138
FARM_0647,2024-05-01,3365,8.6,960.35,31923.38,Medium,Jalgoan,Tomato,3.8,Black,Yes,2024-03-27,Farmer_0647,9302933348,No,6.6,659,1221,26.6,1.5,885.5263157894738,0.9838689042444642,8400.88947368421,1500.506072874494,-1.9230769230769231,89.8642032967033,-156.61
FARM_0647,2024-06-01,3321,17.8,538.49,37925.45,Medium,Jalgoan,Tomato,3.8,Black,Yes,2024-03-27,Farmer_0647,9302933348,No,7.01,360,856,28.1,1.88,873.9473684210527,0.9710040508160076,9980.381578947368,1500.506072874494,-1.9230769230769231,89.8642032967033,-66.196
FARM_0648,2024-01-01,2547,13.9,786.62,23941.64,Medium,Pune,Sugarcane,1.9,Loamy,Yes,2024-03-26,Farmer_0648,9388048343,No,6.64,729,954,18.6,1.74,1340.5263157894738,1.1181713415287535,12600.863157894735,2516.526894158473,-31.4010989010989,89.95942307692307,-180.738
FARM_0648,2024-02-01,2219,11.3,316.43,21383.94,Medium,Pune,Sugarcane,1.9,Loamy,Yes,2024-03-26,Farmer_0648,9388048343,No,6.95,601,695,24.6,2.32,1167.8947368421054,0.9741744039467236,11254.705263157895,2516.526894158473,-31.4010989010989,89.95942307692307,-139.76399999999998
FARM_0648,2024-03-01,2187,12.7,611.82,23972.49,Medium,Pune,Sugarcane,1.9,Loamy,Yes,2024-03-26,Farmer_0648,9388048343,No,6.88,625,907,29.8,3.84,1151.0526315789475,0.9601259222314034,12617.100000000002,2516.526894158473,-31.4010989010989,89.95942307692307,-144.428
FARM_0648,2024-04-01,2277,8.9,478.8,24901.13,Medium,Pune,Sugarcane,1.9,Loamy,Yes,2024-03-26,Farmer_0648,9388048343,No,7.1,423,514,26.2,1.84,1198.421052631579,0.9996372770557408,13105.857894736842,2516.526894158473,-31.4010989010989,89.95942307692307,-85.86799999999998
FARM_0648,2024-05-01,2146,18.1,594.63,19292.78,Medium,Pune,Sugarcane,1.9,Loamy,Yes,2024-03-26,Farmer_0648,9388048343,No,6.78,546,1275,18.2,1.57,1129.4736842105265,0.9421263050336496,10154.094736842106,2516.526894158473,-31.4010989010989,89.95942307692307,-126.04899999999998
FARM_0648,2024-06-01,2374,19.7,957.69,19350.94,Medium,Pune,Sugarcane,1.9,Loamy,Yes,2024-03-26,Farmer_0648,9388048343,No,6.45,486,1229,15.9,2.68,1249.4736842105265,1.0422217372553049,10184.705263157895,2516.526894158473,-31.4010989010989,89.95942307692307,-108.636
FARM_0649,2024-01-01,2818,8.4,216.61,23595.49,Medium,Mumbai,Banana,2.6,Clay,Yes,2024-03-30,Farmer_0649,9191102903,No,7.35,608,780,18.1,2.28,1083.8461538461538,0.9854628106346828,9075.188461538462,2191.713863060017,21.543956043956044,89.20475274725274,-144.476
FARM_0649,2024-02-01,2774,19.3,897.09,25156.45,Medium,Mumbai,Banana,2.6,Clay,Yes,2024-03-30,Farmer_0649,9191102903,No,7.06,582,647,29.8,2.79,1066.923076923077,0.970075882434567,9675.557692307691,2191.713863060017,21.543956043956044,89.20475274725274,-131.84300000000002
FARM_0649,2024-03-01,2848,10.6,219.82,29981.57,Medium,Mumbai,Banana,2.6,Clay,Yes,2024-03-30,Farmer_0649,9191102903,No,7.26,769,768,26.3,3.7,1095.3846153846152,0.9959538980438524,11531.373076923075,2191.713863060017,21.543956043956044,89.20475274725274,-189.06999999999996
FARM_0649,2024-04-01,2861,9.7,895.24,28209.31,Medium,Mumbai,Banana,2.6,Clay,Yes,2024-03-30,Farmer_0649,9191102903,No,7.15,528,644,29.6,3.45,1100.3846153846152,1.000500035921159,10849.734615384616,2191.713863060017,21.543956043956044,89.20475274725274,-115.525
FARM_0649,2024-05-01,2802,15.5,920.67,28889.07,Medium,Mumbai,Banana,2.6,Clay,Yes,2024-03-30,Farmer_0649,9191102903,No,7.15,343,796,20.3,2.2,1077.6923076923076,0.9798675640164588,11111.180769230768,2191.713863060017,21.543956043956044,89.20475274725274,-64.11999999999999
FARM_0649,2024-06-01,2814,12.2,669.91,22130.9,Medium,Mumbai,Banana,2.6,Clay,Yes,2024-03-30,Farmer_0649,9191102903,No,6.23,764,987,28.1,1.89,1082.3076923076924,0.9840639989801268,8511.884615384615,2191.713863060017,21.543956043956044,89.20475274725274,-187.39299999999997
FARM_0650,2024-01-01,9278,15.4,473.29,57274.85,Medium,Mumbai,Soybean,9.9,Clay,Yes,2024-03-16,Farmer_0650,9032807860,No,6.83,709,1027,21.8,1.99,937.1717171717172,0.987918681679294,5785.338383838383,1801.8270618270617,-18.087912087912088,90.24178571428573,-173.38299999999998
FARM_0650,2024-02-01,9593,12.7,944.38,93606.64,Medium,Mumbai,Soybean,9.9,Clay,Yes,2024-03-16,Farmer_0650,9032807860,No,6.95,585,603,26.4,3.99,968.989898989899,1.0214597880307683,9455.21616161616,1801.8270618270617,-18.087912087912088,90.24178571428573,-133.743
FARM_0650,2024-03-01,9314,11.6,661.76,86323.35,Medium,Mumbai,Soybean,9.9,Clay,Yes,2024-03-16,Farmer_0650,9032807860,No,7.11,641,939,16.1,3.82,940.8080808080808,0.9917519509766054,8719.530303030304,1801.8270618270617,-18.087912087912088,90.24178571428573,-154.714
FARM_0650,2024-04-01,9323,13.9,774.03,73644.49,Medium,Mumbai,Soybean,9.9,Clay,Yes,2024-03-16,Farmer_0650,9032807860,No,7.08,709,814,16.1,3.29,941.7171717171716,0.9927102683009332,7438.837373737374,1801.8270618270617,-18.087912087912088,90.24178571428573,-175.273
FARM_0650,2024-05-01,9346,17.4,731.05,94387.59,Medium,Mumbai,Soybean,9.9,Clay,Yes,2024-03-16,Farmer_0650,9032807860,No,6.82,800,441,17.9,2.12,944.040404040404,0.9951593014631044,9534.1,1801.8270618270617,-18.087912087912088,90.24178571428573,-202.204
FARM_0650,2024-06-01,9455,13.8,733.6,61256.89,Medium,Mumbai,Soybean,9.9,Clay,Yes,2024-03-16,Farmer_0650,9032807860,No,7.26,639,552,28.6,3.78,955.050505050505,1.0067655890577414,6187.564646464646,1801.8270618270617,-18.087912087912088,90.24178571428573,-149.126
FARM_0651,2024-01-01,4524,16.9,261.0,52137.24,Medium,Mumbai,Tomato,5.0,Loamy,No,2024-02-09,Farmer_0651,9390321056,Yes,6.76,472,805,23.8,2.95,904.8,,10427.448,1503.9021978021979,-19.51098901098901,,-101.195
FARM_0651,2024-02-01,4387,19.7,684.76,38989.29,Medium,Mumbai,Tomato,5.0,Loamy,No,2024-02-09,Farmer_0651,9390321056,Yes,6.76,296,958,25.6,3.57,877.4,,7797.858,1503.9021978021979,-19.51098901098901,,-47.489
FARM_0651,2024-03-01,4416,13.9,932.92,51817.05,Medium,Mumbai,Tomato,5.0,Loamy,No,2024-02-09,Farmer_0651,9390321056,Yes,6.8,563,700,22.0,1.89,883.2,,10363.41,1503.9021978021979,-19.51098901098901,,-129.533
FARM_0651,2024-04-01,4617,19.1,409.96,34141.86,Medium,Mumbai,Tomato,5.0,Loamy,No,2024-02-09,Farmer_0651,9390321056,Yes,6.87,374,809,26.1,1.57,923.4,,6828.372,1503.9021978021979,-19.51098901098901,,-71.289
FARM_0651,2024-05-01,4448,11.8,499.37,43251.56,Medium,Mumbai,Tomato,5.0,Loamy,No,2024-02-09,Farmer_0651,9390321056,Yes,6.63,631,714,25.0,3.03,889.6,,8650.312,1503.9021978021979,-19.51098901098901,,-148.391
FARM_0651,2024-06-01,4321,17.2,788.45,47040.75,Medium,Mumbai,Tomato,5.0,Loamy,No,2024-02-09,Farmer_0651,9390321056,Yes,7.09,220,683,28.3,2.11,864.2,,9408.15,1503.9021978021979,-19.51098901098901,,-24.047
FARM_0652,2024-01-01,5816,14.9,242.07,43805.43,Medium,Nashik,Wheat,5.8,Sandy,No,2024-01-19,Farmer_0652,9588118040,No,6.5,452,876,27.7,3.49,1002.7586206896552,,7552.660344827586,2002.000757862827,-11.604395604395604,,-93.473
FARM_0652,2024-02-01,5946,15.7,887.35,68390.3,Medium,Nashik,Wheat,5.8,Sandy,No,2024-01-19,Farmer_0652,9588118040,No,7.03,650,888,28.3,3.6,1025.1724137931035,,11791.43103448276,2002.000757862827,-11.604395604395604,,-152.6
FARM_0652,2024-03-01,6109,18.0,630.1,55598.93,Medium,Nashik,Wheat,5.8,Sandy,No,2024-01-19,Farmer_0652,9588118040,No,7.02,699,402,21.8,2.5,1053.2758620689656,,9586.022413793104,2002.000757862827,-11.604395604395604,,-170.23
FARM_0652,2024-04-01,5802,18.9,831.95,66458.63,Medium,Nashik,Wheat,5.8,Sandy,No,2024-01-19,Farmer_0652,9588118040,No,7.46,565,984,27.8,3.76,1000.344827586207,,11458.384482758622,2002.000757862827,-11.604395604395604,,-127.252
FARM_0652,2024-05-01,5813,18.1,288.92,62594.23,Medium,Nashik,Wheat,5.8,Sandy,No,2024-01-19,Farmer_0652,9588118040,No,6.1,595,1008,19.9,1.76,1002.2413793103448,,10792.108620689656,2002.000757862827,-11.604395604395604,,-140.012
FARM_0652,2024-06-01,5649,10.2,846.5,54637.16,Medium,Nashik,Wheat,5.8,Sandy,No,2024-01-19,Farmer_0652,9588118040,No,7.3,507,771,19.4,2.15,973.9655172413792,,9420.2,2002.000757862827,-11.604395604395604,,-113.695
FARM_0653,2024-01-01,8887,16.2,707.08,76103.67,Medium,Jalgoan,Wheat,8.9,Clay,Yes,2024-02-16,Farmer_0653,9685158287,No,7.13,619,948,26.8,3.32,998.5393258426966,0.9997899352679864,8550.97415730337,1999.1412520064205,7.642857142857143,88.31906593406593,-143.98399999999998
FARM_0653,2024-02-01,8761,18.8,615.41,79157.42,Medium,Jalgoan,Wheat,8.9,Clay,Yes,2024-02-16,Farmer_0653,9685158287,No,7.06,338,679,27.7,3.76,984.38202247191,0.9856149007407256,8894.09213483146,1999.1412520064205,7.642857142857143,88.31906593406593,-59.19199999999999
FARM_0653,2024-03-01,8911,17.6,372.36,81662.54,Medium,Jalgoan,Wheat,8.9,Clay,Yes,2024-02-16,Farmer_0653,9685158287,No,6.93,596,715,15.1,3.51,1001.2359550561796,1.0024899418446074,9175.56629213483,1999.1412520064205,7.642857142857143,88.31906593406593,-141.707
FARM_0653,2024-04-01,8768,10.9,807.76,82296.86,Medium,Jalgoan,Wheat,8.9,Clay,Yes,2024-02-16,Farmer_0653,9685158287,No,7.27,896,887,28.7,2.85,985.1685393258426,0.9864024026589068,9246.83820224719,1999.1412520064205,7.642857142857143,88.31906593406593,-226.465
FARM_0653,2024-05-01,9031,14.6,507.54,89304.92,Medium,Jalgoan,Wheat,8.9,Clay,Yes,2024-02-16,Farmer_0653,9685158287,No,6.44,604,1045,21.7,1.91,1014.7191011235956,1.0159899747277128,10034.260674157304,1999.1412520064205,7.642857142857143,88.31906593406593,-141.94699999999997
FARM_0653,2024-06-01,8986,18.9,533.34,70867.73,Medium,Jalgoan,Wheat,8.9,Clay,Yes,2024-02-16,Farmer_0653,9685158287,No,6.81,590,668,22.0,3.13,1009.6629213483144,1.0109274623965483,7962.666292134831,1999.1412520064205,7.642857142857143,88.31906593406593,-137.261
FARM_0654,2024-01-01,9383,8.9,598.75,84126.9,Medium,Jalgoan,Soybean,10.0,Black,Yes,2024-03-05,Farmer_0654,9679526394,Yes,6.65,585,1031,17.4,3.22,938.3,0.9891080599584876,8412.689999999999,1798.2879120879122,17.12087912087912,88.9517032967033,-137.57399999999998
